,title,paper_file,video_file,subtitle_file,video_url,data_imported
164,"Tactile Presentation of Network Data: Text, Matrix or Diagram?",,./video/164.mp4,./__subtitles/164.srt,https://www.youtube.com/watch?v=rML768KNQtA,N
165,Designing for Employee Voice,,./video/165.mp4,./__subtitles/165.srt,https://www.youtube.com/watch?v=6s0IQ-TDKRM,N
166,Improving Worker Engagement Through Conversational Microtask Crowdsourcing,,./video/166.mp4,./__subtitles/166.srt,https://www.youtube.com/watch?v=ORTDH8uI2gA,N
167,What is AI Literacy? Competencies and Design Considerations,,./video/167.mp4,./__subtitles/167.srt,https://www.youtube.com/watch?v=udhSv1aihdM,N
168,Mix&Match: Towards Omitting Modelling Through In-situ Remixing of Model Repository Artifacts in ...,,./video/168.mp4,./__subtitles/168.srt,https://www.youtube.com/watch?v=hQD1MOnELDI,N
169,"""It's in my other hand!""  Studying the Interplay of Interaction Techniques and Multi-Tablet ...",,./video/169.mp4,./__subtitles/169.srt,https://www.youtube.com/watch?v=rS4wqT9hI3g,N
170,Designing Voice Interfaces: Back to the (Curriculum) Basics,,./video/170.mp4,./__subtitles/170.srt,https://www.youtube.com/watch?v=L_m77AiatSE,N
171,Sensock: 3D Foot Reconstruction with Flexible Sensors,,./video/171.mp4,./__subtitles/171.srt,https://www.youtube.com/watch?v=HxYanJXP_hM,N
172,WalkingVibe: Reducing Virtual Reality Sickness and Improving Realism while Walking in VR using ...,,./video/172.mp4,./__subtitles/172.srt,https://www.youtube.com/watch?v=GuUxI8zZh3U,N
173,ThermalWear: Exploring Wearable On-chest Thermal Displays to Augment Voice Messages with Affect,,./video/173.mp4,./__subtitles/173.srt,https://www.youtube.com/watch?v=aKyuRfX7gHM,N
174,Embodied Learning in Immersive Smart Spaces,,./video/174.mp4,./__subtitles/174.srt,https://www.youtube.com/watch?v=wGAJ-9M-Wcw,N
175,Dimensions of UX Practice that Shape Ethical Awareness,,./video/175.mp4,./__subtitles/175.srt,https://www.youtube.com/watch?v=JyOXI-jxpYE,N
176,Designing Clinical AAC Tablet Applications with Adults who have Mild Intellectual Disabilities,,./video/176.mp4,./__subtitles/176.srt,https://www.youtube.com/watch?v=qytveQwdvfk,N
177,Chameleon: Bringing Interactivity to Static Digital Documents,,./video/177.mp4,./__subtitles/177.srt,https://www.youtube.com/watch?v=iMQQ-m60U6M,N
178,Augmented Reality to Enable Users in Learning Case Grammar from Their Real-World Interactions,,./video/178.mp4,./__subtitles/178.srt,https://www.youtube.com/watch?v=iIjXV-QeiXQ,N
179,What a Driver Wants: User Preferences in Semi-Autonomous Vehicle Decision-Making,,./video/179.mp4,./__subtitles/179.srt,https://www.youtube.com/watch?v=o0ZjqbS7abg,N
180,Who Put That There? Temporal Navigation of Spatial Recordings by Direct Manipulation,,./video/180.mp4,./__subtitles/180.srt,https://www.youtube.com/watch?v=lp22J8Jfm5k,N
181,Expanding Modes of Reflection in Design Futuring,,./video/181.mp4,./__subtitles/181.srt,https://www.youtube.com/watch?v=HprLh9fV80A,N
182,Enabling Data-Driven API Design with Community Usage Data: A Need-Finding Study,,./video/182.mp4,./__subtitles/182.srt,https://www.youtube.com/watch?v=RTPKQ3fAq84,N
183,Integrated Development Environment with Interactive Scatter Plot for Examining Statistical Modeling,,./video/183.mp4,./__subtitles/183.srt,https://www.youtube.com/watch?v=42j7_DxsEYc,N
184,Assessing Severity of Pulmonary Obstruction from Respiration Phase-Based Wheeze-Sensing Using ...,,./video/184.mp4,./__subtitles/184.srt,https://www.youtube.com/watch?v=_6tGl6U2xg8,N
185,High Water Pants: Designing Embodied Environmental Speculation,,./video/185.mp4,./__subtitles/185.srt,https://www.youtube.com/watch?v=6Whc8aNR7Jg,N
186,Play-Based Design: Giving 3- to 4-Year-Old Children a Voice in the Design Process,,./video/186.mp4,./__subtitles/186.srt,https://www.youtube.com/watch?v=7CASIsnn9yU,N
187,Capturing Experts' Mental Models to Organize a Collection of Haptic Devices: Affordances ...,,./video/187.mp4,./__subtitles/187.srt,https://www.youtube.com/watch?v=cejcJcERZ2g,N
188,"Debugging Database Queries: A Survey of Tools, Techniques, and Users",,./video/188.mp4,./__subtitles/188.srt,https://www.youtube.com/watch?v=auCLjsBi6zE,N
189,Questioning the AI: Informing Design Practices for Explainable AI User Experiences,,./video/189.mp4,./__subtitles/189.srt,https://www.youtube.com/watch?v=KSGQEvHeOuI,N
190,FamilyStories: Asynchronous Audio Storytelling for Family Members Across Time Zones,,./video/190.mp4,./__subtitles/190.srt,https://www.youtube.com/watch?v=i9Jo7yyu9MY,N
191,Considerations for Implementing Technology to Support Community Radio in Rural Communities,,./video/191.mp4,./__subtitles/191.srt,https://www.youtube.com/watch?v=iN4lvHO_bBA,N
192,3D-Auth: Two-Factor Authentication with Personalized 3D-Printed Items,,./video/192.mp4,./__subtitles/192.srt,https://www.youtube.com/watch?v=jy-XjJD1-nk,N
193,Heteroglossia: In-Situ Story Ideation with the Crowd,,./video/193.mp4,./__subtitles/193.srt,https://www.youtube.com/watch?v=GcHP5CSmnCo,N
194,Voice+Tactile: Augmenting In-vehicle Voice User Interface with Tactile Touchpad Interaction,,./video/194.mp4,./__subtitles/194.srt,https://www.youtube.com/watch?v=zw5pqt-Hqtw,N
195,Surfacing Visualization Mirages,,./video/195.mp4,./__subtitles/195.srt,https://www.youtube.com/watch?v=arHbVFbq-mQ,N
196,Wireality: Enabling Complex Tangible Geometries in Virtual Reality with Worn Multi-String Haptics,,./video/196.mp4,./__subtitles/196.srt,https://www.youtube.com/watch?v=UMcxpqyeRUU,N
197,Sensitizing Scenarios: Sensitizing Designer Teams to Theory,,./video/197.mp4,./__subtitles/197.srt,https://www.youtube.com/watch?v=Yn3AVjhcFho,N
198,Teddy: A System for Interactive Review Analysis,,./video/198.mp4,./__subtitles/198.srt,https://www.youtube.com/watch?v=aRESnHGIjrI,N
199,User-defined Swarm Robot Control,,./video/199.mp4,./__subtitles/199.srt,https://www.youtube.com/watch?v=RfzAkW34J78,N
200,PalmBoard: Leveraging Implicit Touch Pressure in Statistical Decoding for Indirect Text Entry,,./video/200.mp4,./__subtitles/200.srt,https://www.youtube.com/watch?v=QyvJfqplGdI,N
201,Understanding Users' Perception Towards Automated Personality Detection with Group-specific ...,,./video/201.mp4,./__subtitles/201.srt,https://www.youtube.com/watch?v=QMnw8FUcijE,N
202,Dziban: Balancing Agency & Automation in Visualization Design via Anchored Recommendations,,./video/202.mp4,./__subtitles/202.srt,https://www.youtube.com/watch?v=lMLp4mwDbjk,N
203,CurveBoards: Integrating Breadboards into Physical Objects to Prototype Function in the Context ...,,./video/203.mp4,./__subtitles/203.srt,https://www.youtube.com/watch?v=um9bpullM14,N
204,Taking Data Out of Context to Hyper-Personalize Ads: Crowdworkers' Privacy Perceptions and ...,,./video/204.mp4,./__subtitles/204.srt,https://www.youtube.com/watch?v=nyuVNUNIfI4,N
205,FoodFab: Creating Food Perception Illusions using Food 3D Printing,,./video/205.mp4,./__subtitles/205.srt,https://www.youtube.com/watch?v=qfFUMBFn5XE,N
206,Investigating Collaborative Exploration of Design Alternatives on a Wall-Sized Display,,./video/206.mp4,./__subtitles/206.srt,https://www.youtube.com/watch?v=ZPrA6rBoeGo,N
207,Exploring Nudge Designs to Help Adolescent SNS Users Avoid Privacy and Safety Threats,,./video/207.mp4,./__subtitles/207.srt,https://www.youtube.com/watch?v=K1hsp0m_Afc,N
208,A Change of Perspective: How User Orientation Influences the Perception of Physicalizations,,./video/208.mp4,./__subtitles/208.srt,https://www.youtube.com/watch?v=Ns2vVrh0Gr0,N
209,Detecting Gender Stereotypes: Lexicon vs. Supervised Learning Methods,,./video/209.mp4,./__subtitles/209.srt,https://www.youtube.com/watch?v=cF7mGn6VeZI,N
210,What is this URL's Destination? Empirical Evaluation of Users' URL Reading,,./video/210.mp4,./__subtitles/210.srt,https://www.youtube.com/watch?v=BCObHB1uBe4,N
211,JumpVR: Jump-Based Locomotion Augmentation for Virtual Reality,,./video/211.mp4,./__subtitles/211.srt,https://www.youtube.com/watch?v=8eQ7BOw9UqE,N
212,"""And This, Kids, Is How I Met Your Mother"": Consumerist, Mundane, and Uncanny Futures with Sex ...",,./video/212.mp4,./__subtitles/212.srt,https://www.youtube.com/watch?v=4UKUxtx-ILQ,N
213,Next Steps for Human-Computer Integration,,./video/213.mp4,./__subtitles/213.srt,https://www.youtube.com/watch?v=6lNzoqe3gCE,N
214,High Tempo Work: Design Challenges for Head-worn Displays in Quick Service Restaurants,,./video/214.mp4,./__subtitles/214.srt,https://www.youtube.com/watch?v=jYQwvxtlMUQ,N
215,Let's Talk about Sext: How Adolescents Seek Support and Advice about Their Online Sexual Experiences,,./video/215.mp4,./__subtitles/215.srt,https://www.youtube.com/watch?v=TB3a8yerdBc,N
216,Dynamic Motor Skill Synthesis with Human-Machine Mutual Actuation,,./video/216.mp4,./__subtitles/216.srt,https://www.youtube.com/watch?v=DqKcTnranH0,N
217,Novice-AI Music Co-Creation via AI-Steering Tools for Deep Generative Models,,./video/217.mp4,./__subtitles/217.srt,https://www.youtube.com/watch?v=jmlc-0pHcOw,N
218,Understanding the Use of Crisis Informatics Technology among Older Adults,,./video/218.mp4,./__subtitles/218.srt,https://www.youtube.com/watch?v=_sJ2GoZu1Ss,N
219,Autonomous Vehicle-Cyclist Interaction: Peril and Promise,,./video/219.mp4,./__subtitles/219.srt,https://www.youtube.com/watch?v=DtxkWAW9B1s,N
220,Digital Fabrication Tools at Work: Probing Professionals' Current Needs and Desired Futures,,./video/220.mp4,./__subtitles/220.srt,https://www.youtube.com/watch?v=xF_JlhhJlY8,N
221,Augmenting Static Visualizations with PapARVis Designer,,./video/221.mp4,./__subtitles/221.srt,https://www.youtube.com/watch?v=EKQCRMVrgOc,N
222,Investigating the Effects of Self-Avatars and Story-Relevant Avatars on Children's Creative ...,,./video/222.mp4,./__subtitles/222.srt,https://www.youtube.com/watch?v=kTSzMmLRY1U,N
223,ARchitect: Building Interactive Virtual Experiences from Physical Affordances by Bringing ...,,./video/223.mp4,./__subtitles/223.srt,https://www.youtube.com/watch?v=Xa7Qtzxn9iY,N
224,"PneuSleeve: In-fabric Multimodal Actuation and Sensing in a Soft, Compact, and Expressive Haptic ...",,./video/224.mp4,./__subtitles/224.srt,https://www.youtube.com/watch?v=ZxhCHp_6j28,N
225,Scout: Rapid Exploration of Interface Layout Alternatives through High-Level Design Constraints,,./video/225.mp4,./__subtitles/225.srt,https://www.youtube.com/watch?v=FVXEVjEAucg,N
226,WithYou: Automated Adaptive Speech Tutoring With Context-Dependent Speech Recognition,,./video/226.mp4,./__subtitles/226.srt,https://www.youtube.com/watch?v=ZDsbsMBOyVg,N
227,Exploring the Design Space of User-System Communication for Smart-home Routine Assistants,,./video/227.mp4,./__subtitles/227.srt,https://www.youtube.com/watch?v=UhrUftPhTDQ,N
228,The Effectiveness of Visual and Audio Wayfinding Guidance on Smartglasses for People with Low Vision,,./video/228.mp4,./__subtitles/228.srt,https://www.youtube.com/watch?v=iPfIoM75XNo,N
229,Data Everyday: Data Literacy Practices in a Division I College Sports Context,,./video/229.mp4,./__subtitles/229.srt,https://www.youtube.com/watch?v=hUAokFX946Y,N
230,A Rapid Tapping Task on Commodity Smartphones to Assess Motor Fatigability,,./video/230.mp4,./__subtitles/230.srt,https://www.youtube.com/watch?v=iePm5dlAiio,N
231,Snapstream: Snapshot-based Interaction in Live Streaming for Visual Art,,./video/231.mp4,./__subtitles/231.srt,https://www.youtube.com/watch?v=tQH5emUi-PU,N
232,Collaborative Technologies for Children with Special Needs: A Systematic Literature Review,,./video/232.mp4,./__subtitles/232.srt,https://www.youtube.com/watch?v=24-_vDylYT8,N
233,Virtual Field Studies: Conducting Studies on Public Displays in Virtual Reality,,./video/233.mp4,./__subtitles/233.srt,https://www.youtube.com/watch?v=DVXWuVx4HtY,N
234,GridAlert: Using a Sensor-Based Technology to Monitor Power Blackouts in Kenyan Homes,,./video/234.mp4,./__subtitles/234.srt,https://www.youtube.com/watch?v=s0swQOnOERQ,N
235,Opportunities for Enhancing Access and Efficacy of Peer Sponsorship in Substance Use Disorder ...,,./video/235.mp4,./__subtitles/235.srt,https://www.youtube.com/watch?v=4MLeDuCDg1s,N
236,ScrAPIr: Making Web Data APIs Accessible to End Users,,./video/236.mp4,./__subtitles/236.srt,https://www.youtube.com/watch?v=SSj_msJvRwo,N
237,Interpreting Interpretability: Understanding Data Scientists' Use of Interpretability Tools for ...,,./video/237.mp4,./__subtitles/237.srt,https://www.youtube.com/watch?v=oMwF9CJGbwg,N
238,"Creating Augmented and Virtual Reality Applications: Current Practices, Challenges, and ...",,./video/238.mp4,./__subtitles/238.srt,https://www.youtube.com/watch?v=mI06ZvxgyeA,N
239,Companionship Is Not a Function: The Effect of a Novel Robotic Object on Healthy Older Adults' ...,,./video/239.mp4,./__subtitles/239.srt,https://www.youtube.com/watch?v=GIBCs8jmywI,N
240,An Intermittent Click Planning Model,,./video/240.mp4,./__subtitles/240.srt,https://www.youtube.com/watch?v=6Eg8PBjEYrw,N
241,Tabloidization versus Credibility: Short Term Gain for Long Term Pain,,./video/241.mp4,./__subtitles/241.srt,https://www.youtube.com/watch?v=pPQnBDpx3Js,N
242,"""My Library Has Just Been Obliterated"": Producing New Norms of Use Via Software Update",,./video/242.mp4,./__subtitles/242.srt,https://www.youtube.com/watch?v=rqnpX6ahRzQ,N
243,Decipher: An Interactive Visualization Tool for Interpreting Unstructured Design Feedback from ...,,./video/243.mp4,./__subtitles/243.srt,https://www.youtube.com/watch?v=chwpGspBVv8,N
244,Broadening Exposure to Socio-Political Opinions via a Pushy Smart Home Device,,./video/244.mp4,./__subtitles/244.srt,https://www.youtube.com/watch?v=x9GYxqmeIPc,N
245,"The Experience of Guided Online Therapy: A Longitudinal, Qualitative Analysis of Client Feedback ...",,./video/245.mp4,./__subtitles/245.srt,https://www.youtube.com/watch?v=JQB1_9yEAtU,N
246,A Design Engineering Approach for Quantitatively Exploring Context-Aware Sentence Retrieval for ...,,./video/246.mp4,./__subtitles/246.srt,https://www.youtube.com/watch?v=VmtD5zktNco,N
247,"GUIComp: A GUI Design Assistant with Real-Time, Multi-Faceted Feedback",,./video/247.mp4,./__subtitles/247.srt,https://www.youtube.com/watch?v=zwZUrxbKySQ,N
248,Bridging the Virtual and Real Worlds: A Preliminary Study of Messaging Notifications in Virtual ...,,./video/248.mp4,./__subtitles/248.srt,https://www.youtube.com/watch?v=aE7Rnsdn54A,N
249,Optimizing User Interface Layouts via Gradient Descent,,./video/249.mp4,./__subtitles/249.srt,https://www.youtube.com/watch?v=5i2xzP7f1ag,N
250,Gaiters: Exploring Skin Stretch Feedback on Legs for Enhancing Virtual Reality Experiences,,./video/250.mp4,./__subtitles/250.srt,https://www.youtube.com/watch?v=w4WXcncBrMI,N
251,ProtoSpray: Combining 3D Printing and Spraying to Create Interactive Displays with Arbitrary Shapes,,./video/251.mp4,./__subtitles/251.srt,https://www.youtube.com/watch?v=5WPqaVDVEmc,N
252,Pedagogical Agents for Fostering Question-Asking Skills in Children,,./video/252.mp4,./__subtitles/252.srt,https://www.youtube.com/watch?v=zk5SYUi0LmU,N
253,Amazon vs. My Brother: How Users of Shared Smart Speakers Perceive and Cope with Privacy Risks,,./video/253.mp4,./__subtitles/253.srt,https://www.youtube.com/watch?v=1y3KoKCgNdw,N
254,Feminist Living Labs as Research Infrastructures for HCI: The Case of a Video Game Company,,./video/254.mp4,./__subtitles/254.srt,https://www.youtube.com/watch?v=9-QT9Cp01lQ,N
255,Improving Virtual Reality Ergonomics Through Reach-Bounded Non-Linear Input Amplification,,./video/255.mp4,./__subtitles/255.srt,https://www.youtube.com/watch?v=6xNxdmjHMEY,N
256,Towards Inclusive External Communication of Autonomous Vehicles for Pedestrians with Vision ...,,./video/256.mp4,./__subtitles/256.srt,https://www.youtube.com/watch?v=6IQRcTcOrgs,N
257,DataQuilt: Extracting Visual Elements from Images to Craft Pictorial Visualizations,,./video/257.mp4,./__subtitles/257.srt,https://www.youtube.com/watch?v=0K6ZiQ78otA,N
258,Un-authorised View: Leveraging Volunteer Expertise in Heritage,,./video/258.mp4,./__subtitles/258.srt,https://www.youtube.com/watch?v=60-IMQ27f38,N
259,Community Collectives: Low-tech Social Support for Digitally-Engaged Entrepreneurship,,./video/259.mp4,./__subtitles/259.srt,https://www.youtube.com/watch?v=R9rs8x2LmJc,N
260,GAZED Gaze-guided Cinematic Editing of Wide-Angle Monocular Video Recordings,,./video/260.mp4,./__subtitles/260.srt,https://www.youtube.com/watch?v=dZVvqJVuMEQ,N
261,"Awareness, Navigation, and Use of Feed Control Settings Online",,./video/261.mp4,./__subtitles/261.srt,https://www.youtube.com/watch?v=AjXP-PzK61A,N
262,NurseCare: Design and 'In-The-Wild' Evaluation of a Mobile System to Promote the Ergonomic ...,,./video/262.mp4,./__subtitles/262.srt,https://www.youtube.com/watch?v=_KaUKylS_Ps,N
263,Scenario Co-Creation Cards: A Culturally Sensitive Tool for Eliciting Values,,./video/263.mp4,./__subtitles/263.srt,https://www.youtube.com/watch?v=EvnKfi5aqGY,N
264,DoughNets: Visualising Networks Using Torus Wrapping,,./video/264.mp4,./__subtitles/264.srt,https://www.youtube.com/watch?v=ea0qbnXDMS4,N
265,Camera Adversaria,,./video/265.mp4,./__subtitles/265.srt,https://www.youtube.com/watch?v=cNGHZs47atU,N
266,Automatic Text Simplification Tools for Deaf and Hard of Hearing Adults: Benefits of Lexical ...,,./video/266.mp4,./__subtitles/266.srt,https://www.youtube.com/watch?v=-f4zOcRWeaE,N
267,EarBuddy: Enabling On-Face Interaction via Wireless Earbuds,,./video/267.mp4,./__subtitles/267.srt,https://www.youtube.com/watch?v=siZFDS55oS4,N
268,Evaluating Multivariate Network Visualization Techniques Using a Validated Design and ...,,./video/268.mp4,./__subtitles/268.srt,https://www.youtube.com/watch?v=R4bWdBpmGmw,N
269,User's Role in Platform Infrastructuralization: WeChat as an Exemplar,,./video/269.mp4,./__subtitles/269.srt,https://www.youtube.com/watch?v=spGVUkCGNVA,N
270,VoiceCoach: Interactive Evidence-based Training for Voice Modulation Skills in Public Speaking,,./video/270.mp4,./__subtitles/270.srt,https://www.youtube.com/watch?v=utKFpKtlr_c,N
271,Supporting the Supporters of Unaccompanied Migrant Youth: Designing for Social-ecological Resilience,,./video/271.mp4,./__subtitles/271.srt,https://www.youtube.com/watch?v=bfCrJNtC9c4,N
272,Power Play: How the Need to Empower or Overpower Other Players Predicts Preferences in League of ...,,./video/272.mp4,./__subtitles/272.srt,https://www.youtube.com/watch?v=GDx1Ds3RzlY,N
273,Kirigami Haptic Swatches: Design Methods for Cut-and-Fold Haptic Feedback Mechanisms,,./video/273.mp4,./__subtitles/273.srt,https://www.youtube.com/watch?v=eWQTU1IY_dM,N
274,Chasm: A Screw Based Expressive Compact Haptic Actuator,,./video/274.mp4,./__subtitles/274.srt,https://www.youtube.com/watch?v=7Zb1cZz5EH4,N
275,Evaluating the Effect of Timeline Shape on Visualization Task Performance,,./video/275.mp4,./__subtitles/275.srt,https://www.youtube.com/watch?v=MeIM6gKS6fY,N
276,Brainsourcing: Crowdsourcing Recognition Tasks via Collaborative Brain-Computer Interfacing,,./video/276.mp4,./__subtitles/276.srt,https://www.youtube.com/watch?v=EdW4DHKtY4Q,N
277,Scents and Sensibility: Evaluating Information Olfactation,,./video/277.mp4,./__subtitles/277.srt,https://www.youtube.com/watch?v=r57UMo_RqqQ,N
278,OMOY: A Handheld Robotic Gadget that Shifts its Weight to Express Emotions and Intentions,,./video/278.mp4,./__subtitles/278.srt,https://www.youtube.com/watch?v=xGLVLa5H63g,N
279,Household Surface Interactions: Understanding User Input Preferences and Perceived Home Experiences,,./video/279.mp4,./__subtitles/279.srt,https://www.youtube.com/watch?v=YuEYV1LjTIE,N
280,Charge for a whole day: Extending Battery Life for BCI Wearables using a Lightweight Wake-Up Command,,./video/280.mp4,./__subtitles/280.srt,https://www.youtube.com/watch?v=hJFv_Msjpts,N
281,Evaluation of a Financial Portfolio Visualization using Computer Displays and Mixed Reality ...,,./video/281.mp4,./__subtitles/281.srt,https://www.youtube.com/watch?v=jaLYBMbska0,N
282,Toward Immersive Self-Driving Simulations: Reports from a User Study across Six Platforms,,./video/282.mp4,./__subtitles/282.srt,https://www.youtube.com/watch?v=rSZNTfWCxKg,N
283,Embodiment Effects in Interactions with Failing Robots,,./video/283.mp4,./__subtitles/283.srt,https://www.youtube.com/watch?v=5CSnjSgCpIg,N
284,Affect Recognition using Psychophysiological Correlates in High Intensity VR Exergaming,,./video/284.mp4,./__subtitles/284.srt,https://www.youtube.com/watch?v=524Bi1vaNZk,N
285,Trust versus Privacy: Using Connected Car Data in Peer-to-Peer Carsharing,,./video/285.mp4,./__subtitles/285.srt,https://www.youtube.com/watch?v=u1ek3owkCbk,N
286,A Conversation Analysis of Non-Progress and Coping Strategies with a Banking Task-Oriented Chatbot,,./video/286.mp4,./__subtitles/286.srt,https://www.youtube.com/watch?v=BwMgNRw15rA,N
287,Memory through Design: Supporting Cultural Identity for Immigrants through a Paper-Based Home ...,,./video/287.mp4,./__subtitles/287.srt,https://www.youtube.com/watch?v=jarrsLLkAA8,N
288,Experiential Qualities of Whispering with Voice Assistants,,./video/288.mp4,./__subtitles/288.srt,https://www.youtube.com/watch?v=qQVbkJK-CNI,N
289,Guess the Data: Data Work to Understand How People Make Sense of and Use Simple Sensor Data from ...,,./video/289.mp4,./__subtitles/289.srt,https://www.youtube.com/watch?v=WwD04FAhcNE,N
290,Conversational Technologies for In-home Learning: Using Co-Design to Understand Children's and ...,,./video/290.mp4,./__subtitles/290.srt,https://www.youtube.com/watch?v=Co2jzoqve2s,N
291,The Burden of Ending Online Account Sharing,,./video/291.mp4,./__subtitles/291.srt,https://www.youtube.com/watch?v=6Q9s06jpRo8,N
292,Reflexive VR Storytelling Design Beyond Immersion: Facilitating Self-Reflection on Death and ...,,./video/292.mp4,./__subtitles/292.srt,https://www.youtube.com/watch?v=ct9p5laWmDY,N
293,"""It's a scavenger hunt"": Usability of Websites' Opt-Out and Data Deletion Choices",,./video/293.mp4,./__subtitles/293.srt,https://www.youtube.com/watch?v=zl01PuvPEn0,N
294,Bot or not? User Perceptions of Player Substitution with Deep Player Behavior Models,,./video/294.mp4,./__subtitles/294.srt,https://www.youtube.com/watch?v=3BkdJArhvnY,N
295,When Design Novices and LEGO® Meet: Stimulating Creative Thinking for Interface Design,,./video/295.mp4,./__subtitles/295.srt,https://www.youtube.com/watch?v=PUMxFkDMu44,N
296,Giving Voice to Silent Data: Designing with Personal Music Listening History,,./video/296.mp4,./__subtitles/296.srt,https://www.youtube.com/watch?v=Ojfi9FFgMJA,N
297,Understanding and Visualizing Data Iteration in Machine Learning,,./video/297.mp4,./__subtitles/297.srt,https://www.youtube.com/watch?v=xA-5sIo1Ma8,N
298,Adults' and Children's Mental Models for Gestural Interactions with Interactive Spherical Displays,,./video/298.mp4,./__subtitles/298.srt,https://www.youtube.com/watch?v=G_li-Q7poss,N
299,Du Bois Wrapped Bar Chart: Visualizing Categorical Data with Disproportionate Values,,./video/299.mp4,./__subtitles/299.srt,https://www.youtube.com/watch?v=VLd8n8SpEK4,N
300,TandemTrack: Shaping Consistent Exercise Experience by Complementing a Mobile App with a Smart ...,,./video/300.mp4,./__subtitles/300.srt,https://www.youtube.com/watch?v=DjV8h3it5XM,N
301,"Random, Messy, Funny, Raw: Finstas as Intimate Reconfigurations of Social Media",,./video/301.mp4,./__subtitles/301.srt,https://www.youtube.com/watch?v=6dLs_EpM95k,N
302,Culture in Action: Unpacking Capacities to Inform Assets-Based Design,,./video/302.mp4,./__subtitles/302.srt,https://www.youtube.com/watch?v=DB8gTqIrV2o,N
303,Podoportation: Foot-Based Locomotion in Virtual Reality,,./video/303.mp4,./__subtitles/303.srt,https://www.youtube.com/watch?v=6c8JujTvVkY,N
304,Zippro: The Design and Implementation of An Interactive Zipper,,./video/304.mp4,./__subtitles/304.srt,https://www.youtube.com/watch?v=y-n1XqSBjT0,N
305,KeyMap: Improving Keyboard Shortcut Vocabulary Using Norman's Mapping,,./video/305.mp4,./__subtitles/305.srt,https://www.youtube.com/watch?v=7D1IY5dkqo4,N
306,Color and Animation Preferences for a Light Band eHMI in Interactions Between Automated Vehicles ...,,./video/306.mp4,./__subtitles/306.srt,https://www.youtube.com/watch?v=ofAmbyh6fjU,N
307,How to Trick AI: Users' Strategies for Protecting Themselves from Automatic Personality Assessment,,./video/307.mp4,./__subtitles/307.srt,https://www.youtube.com/watch?v=rOCG8B-hHGQ,N
308,texSketch: Active Diagramming through Pen-and-Ink Annotations,,./video/308.mp4,./__subtitles/308.srt,https://www.youtube.com/watch?v=wopP6k7i_9g,N
309,Characterizing Twitter Users Who Engage in Adversarial Interactions against Political Candidates,,./video/309.mp4,./__subtitles/309.srt,https://www.youtube.com/watch?v=hdap4ndgqUk,N
310,Storywell: Designing for Family Fitness App Motivation by Using Social Rewards and Reflection,,./video/310.mp4,./__subtitles/310.srt,https://www.youtube.com/watch?v=pt9TKQooelw,N
311,Is Your Time Well Spent? Reflecting on Knowledge Work More Holistically,,./video/311.mp4,./__subtitles/311.srt,https://www.youtube.com/watch?v=iIgdj4Pwh1w,N
312,Designing Ambient Narrative-Based Interfaces to Reflect and Motivate Physical Activity,,./video/312.mp4,./__subtitles/312.srt,https://www.youtube.com/watch?v=a4a2CzA_BuA,N
313,Recognizing Affiliation: Using Behavioural Traces to Predict the Quality of Social Interactions ...,,./video/313.mp4,./__subtitles/313.srt,https://www.youtube.com/watch?v=4aj7e6OvpR8,N
314,Head-Coupled Kinematic Template Matching: A Prediction Model for Ray Pointing in VR,,./video/314.mp4,./__subtitles/314.srt,https://www.youtube.com/watch?v=cRCjcmCoS08,N
315,Designing an Eyes-Reduced Document Skimming App for Situational Impairments,,./video/315.mp4,./__subtitles/315.srt,https://www.youtube.com/watch?v=nt05teOrNKI,N
316,Exploring The Future of Data-Driven Product Design,,./video/316.mp4,./__subtitles/316.srt,https://www.youtube.com/watch?v=Crae54_x0Rw,N
317,Therminator: Understanding the Interdependency of Visual and On-Body Thermal Feedback in Virtual ...,,./video/317.mp4,./__subtitles/317.srt,https://www.youtube.com/watch?v=p36TkvjTXfc,N
318,Get a Grip: Evaluating Grip Gestures for VR Input using a Lightweight Pen,,./video/318.mp4,./__subtitles/318.srt,https://www.youtube.com/watch?v=legafOoWA9c,N
319,"Manipulation, Learning, and Recall with Tangible Pen-Like Input",,./video/319.mp4,./__subtitles/319.srt,https://www.youtube.com/watch?v=EptL37mE7F0,N
320,Performance and Experience of Throwing in Virtual Reality,,./video/320.mp4,./__subtitles/320.srt,https://www.youtube.com/watch?v=FY4UbkbXmsk,N
321,SolutionChat: Real-time Moderator Support for Chat-based Structured Discussion,,./video/321.mp4,./__subtitles/321.srt,https://www.youtube.com/watch?v=fWSUhUEX3BU,N
322,Understanding Viewport- and World-based Pointing with Everyday Smart Devices in Immersive ...,,./video/322.mp4,./__subtitles/322.srt,https://www.youtube.com/watch?v=QQCwILEpABM,N
323,PoCoPo: Handheld Pin-based Shape Display for Haptic Rendering in Virtual Reality,,./video/323.mp4,./__subtitles/323.srt,https://www.youtube.com/watch?v=_lL34qC3-q0,N
324,Developing a Personality Model for Speech-based Conversational Agents Using the Psycholexical ...,,./video/324.mp4,./__subtitles/324.srt,https://www.youtube.com/watch?v=BqmDROCtbhs,N
325,The Government's Dividend: Complex Perceptions of Social Media Misinformation in China,,./video/325.mp4,./__subtitles/325.srt,https://www.youtube.com/watch?v=EWt8ayD_Knc,N
326,Understanding Client Support Strategies to Improve Clinical Outcomes in an Online Mental Health ...,,./video/326.mp4,./__subtitles/326.srt,https://www.youtube.com/watch?v=S1wf_jGwz5w,N
